area,codigo_programa,ies,nome_programa,inicio_mestrado,inicio_doutorado,conceito_atual,conceito_recomendado,conceito_ctc,conceito_rec,q2_q5,itens_q2_q5,itens_q3_q4,docentes_ano_2001_2003,docentes_ano_2004_2006,docentes_ano_2001_2006,Teses_2001_2003,Diss_2001_2003,Teses_2004_2006,Diss_2004_2006,Teses_2001_2006,Diss_2001_2006,di_te_2001_2003,di_te_2004_2006,di_te_2001_2006,egressos_mestrado_97_01,egr_m_tit_dou_97_01,n_esp_dout_97_01,escore_1,egressos_dout_97_03,egressos_doc_ppg_97_03,n_esp_doc_ppg_97_03,Escore_2,doc_ies_dif,perc_doc_dif_doc_ppg,bolsistas_prod,docentes,perc_bols_doc,Escore_3,DataHoraRegistro
10,24009016002P1,UFCG,ENGENHARIA CIVIL E AMBIENTAL,1971.0,,4,4,4.0,,3.95,3.9575,3.807692308,29,57,86,0,43,0,54,0.0,97.0,,,,,,,,,,,,,,9.0,16.0,56.25,67.53766326,2023-11-29 15:41:58.762555
10,22001018010P8,UFC,ENGENHARIA CIVIL (RECURSOS HÃDRICOS),1975.0,1995.0,4,4,4.0,5.0,3.65,3.91,3.784615385,34,55,89,2,42,13,78,15.0,120.0,21.0,6.0,8.0,72.0,9.0,17.178,34.6911744,4.0,2.0,1.028,,0.0,0.0,4.0,16.0,25.0,44.16724568,2023-11-29 15:41:58.762555
10,40001016021P0,UFPR,ENGENHARIA DE RECURSOS HÃDRICOS E AMBIENTAL,1986.0,,4,4,4.0,,4.0,3.7575,3.692307692,33,69,102,0,24,0,48,0.0,72.0,,,,29.0,0.0,5.06,0.0,,,,,,,2.0,21.0,9.523809524,24.71634852,2023-11-29 15:41:58.762555
10,33002045016P0,USP/SC,CIÃŠNCIAS DA ENGENHARIA AMBIENTAL,1989.0,1989.0,4,4,4.0,4.0,3.75,3.905,3.669230769,38,84,122,18,25,46,60,64.0,85.0,1.388888889,1.304347826,1.328125,93.0,34.0,22.741,63.92715297,91.0,23.0,28.989,42.40523536,21.0,91.30434783,9.0,14.0,64.28571429,66.57323893,2023-11-29 15:41:58.762555
10,31003010006P2,UFF,ENGENHARIA CIVIL,1972.0,2002.0,4,4,4.0,,4.25,3.94,3.653846154,51,68,119,0,72,4,111,4.0,183.0,,27.75,45.75,125.0,5.0,30.921,15.83952287,,,,,,,5.0,20.0,25.0,42.36096653,2023-11-29 15:41:58.762555
10,33001014015P0,UFSCAR,ENGENHARIA URBANA,1994.0,2007.0,4,4,4.0,,3.65,3.79,3.638461538,40,46,86,0,58,0,74,0.0,132.0,,,,43.0,7.0,10.112,41.03081276,,,,,,,1.0,14.0,7.142857143,20.92164292,2023-11-29 15:41:58.762555
10,40001016030P0,UFPR,MÃ‰TODOS NUMÃ‰RICOS EM ENGENHARIA,1994.0,2003.0,4,4,4.0,,3.7,3.6875,3.553846154,46,90,136,0,48,7,78,7.0,126.0,,11.14285714,18.0,38.0,4.0,7.777,34.30123955,,,,,,,7.0,21.0,33.33333333,48.55382894,2023-11-29 15:41:58.762555
10,33011010009P6,ITA,ENGENHARIA DE INFRA-ESTRUTURA AERONÃUTICA,1992.0,,3,4,4.0,,4.55,4.32,4.123076923,31,40,71,0,27,0,33,0.0,60.0,,,,27.0,1.0,6.528,15.21062504,,,,,,,0.0,12.0,0.0,,2023-11-29 15:41:58.762555
10,31004016034P9,UERJ,ENGENHARIA CIVIL,2003.0,,3,4,4.0,,4.3,4.265,4.053846154,0,38,38,0,0,0,9,0.0,9.0,,,,,,,,,,,,,,4.0,12.0,33.33333333,49.38715677,2023-11-29 15:41:58.762555
10,31033016012P4,UENF,ENGENHARIA CIVIL,2003.0,,3,4,4.0,,4.35,4.0025,3.7,13,42,55,0,7,0,27,0.0,34.0,,,,,,,,,,,,,,2.0,13.0,15.38461539,29.11250619,2023-11-29 15:41:58.762555
10,51001012010P0,UFMS,TECNOLOGIAS AMBIENTAIS,1999.0,,3,4,4.0,,3.7,3.76,3.592307692,28,44,72,0,18,0,16,0.0,34.0,,,,5.0,1.0,0.535,,,,,,,,0.0,11.0,0.0,,2023-11-29 15:41:58.762555
10,33001014018P0,UFSCAR,CONSTRUÃ‡ÃƒO CIVIL,2002.0,,3,4,4.0,,3.65,3.5625,3.469230769,17,33,50,0,2,0,29,0.0,31.0,,,,,,,,,,,,,,1.0,10.0,10.0,22.00814374,2023-11-29 15:41:58.762555
10,42002010020P0,UFSM,ENGENHARIA CIVIL,1994.0,,3,4,4.0,,3.9,3.855,3.423076923,38,56,94,0,44,0,51,0.0,95.0,,,,25.0,3.0,4.84,,,,,,,,7.0,18.0,38.88888889,50.90074944,2023-11-29 15:41:58.762555
10,30001013012P3,UFES,ENGENHARIA CIVIL,1997.0,,3,4,3.0,,3.65,3.74,3.423076923,22,58,80,0,10,0,36,0.0,46.0,,,,11.0,0.0,1.747,,,,,,,,0.0,9.0,0.0,,2023-11-29 15:41:58.762555
10,23001011023P5,UFRN,ENGENHARIA SANITÃRIA,1999.0,,3,4,4.0,,3.65,3.425,3.215384615,30,47,77,0,20,0,50,0.0,70.0,,,,8.0,0.0,1.046,,,,,,,,3.0,13.0,23.07692308,46.7284722,2023-11-29 15:41:58.762555
10,52001016017P7,UFG,ENGENHARIA CIVIL,1997.0,,4,3,3.0,3.0,3.2,3.38,2.815384615,27,45,72,0,31,0,49,0.0,80.0,,,,23.0,4.0,3.842,,,,,,,,1.0,11.0,9.090909091,20.61764053,2023-11-29 15:41:58.762555
10,42020018005P8,UNISC,TECNOLOGIA AMBIENTAL,2005.0,,3,3,3.0,,3.55,3.7875,3.692307692,0,20,20,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,0.0,10.0,0.0,,2023-11-29 15:41:58.762555
10,33002010190P3,USP,ENGENHARIA DE SISTEMAS LOGÃSTICOS,2003.0,,3,3,3.0,,3.55,3.635,3.530769231,4,18,22,0,1,0,20,0.0,21.0,,,,,,,,,,,,,,2.0,6.0,33.33333333,51.63817113,2023-11-29 15:41:58.762555
10,15001016031P5,UFPA,ENGENHARIA CIVIL,1999.0,,3,3,3.0,,3.3,3.57,3.346153846,41,47,88,0,10,0,33,0.0,43.0,,,,,,,,,,,,,,0.0,13.0,0.0,,2023-11-29 15:41:58.762555
10,32001010071P5,UFMG,CONSTRUÃ‡ÃƒO CIVIL,2005.0,,3,3,3.0,,3.25,3.3975,3.269230769,0,28,28,0,0,0,4,0.0,4.0,,,,,,,,,,,,,,4.0,13.0,30.76923077,53.04950996,2023-11-29 15:41:58.762555
10,31007015010P1,IME,ENGENHARIA DE TRANSPORTES,1994.0,,3,3,3.0,,3.3,3.52,3.253846154,24,37,61,0,26,0,39,0.0,65.0,,,,39.0,1.0,9.397,11.39147567,,,,,,,2.0,16.0,12.5,27.89884549,2023-11-29 15:41:58.762555
10,26001012012P1,UFAL,ENGENHARIA CIVIL,2001.0,,3,3,3.0,,3.0,3.1975,3.2,18,37,55,0,0,0,11,0.0,11.0,,,,,,,,,,,,,,0.0,8.0,0.0,,2023-11-29 15:41:58.762555
10,40001016049P2,UFPR,CONSTRUÃ‡ÃƒO CIVIL,2000.0,,3,3,3.0,4.0,3.55,3.315,3.146153846,0,74,74,0,0,0,31,0.0,31.0,,,,,,,,,,,,,,3.0,21.0,14.28571429,29.49922226,2023-11-29 15:41:58.762555
10,24001015040P0,UFPB/J.P.,ENGENHARIA URBANA,2002.0,,3,3,3.0,,3.35,3.2925,3.092307692,23,59,82,0,0,0,40,0.0,40.0,,,,,,,,,,,,,,4.0,16.0,25.0,41.6360219,2023-11-29 15:41:58.762555
10,40004015027P8,UEM,ENGENHARIA URBANA,2006.0,,3,3,3.0,,3.384615385,3.357142857,3.0,0,15,15,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
10,28002016008P6,UEFS,ENGENHARIA CIVIL E AMBIENTAL,2006.0,,3,3,3.0,,3.0,3.13,3.0,0,24,24,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
10,12001015022P8,UFAM,ENGENHARIA CIVIL,2006.0,,3,3,3.0,,3.0,3.0,3.0,0,7,7,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
10,32007019011P0,UFOP,ENGENHARIA AMBIENTAL,2001.0,,3,3,3.0,,3.25,3.2,2.953846154,9,54,63,0,4,0,16,0.0,20.0,,,,,,,,,,,,,,1.0,14.0,7.142857143,17.36466252,2023-11-29 15:41:58.762555
10,42009014004P5,UPF,ENGENHARIA,2003.0,,3,3,3.0,,3.2,3.14,2.946153846,12,60,72,0,0,0,25,0.0,25.0,,,,,,,,,,,,,,2.0,18.0,11.11111111,23.61859405,2023-11-29 15:41:58.762555
10,33004099084P5,UNESP/IS,ENGENHARIA CIVIL,1999.0,,3,3,3.0,,3.3,3.2525,2.938461538,41,48,89,0,34,0,41,0.0,75.0,,,,8.0,0.0,0.856,,,,,,,,0.0,12.0,0.0,,2023-11-29 15:41:58.762555
10,41006011003P7,FURB,ENGENHARIA AMBIENTAL,1998.0,,3,3,3.0,,3.2,3.1025,2.861538462,28,65,93,0,45,0,60,0.0,105.0,,,,,,,,,,,,,,1.0,17.0,5.882352941,15.00273701,2023-11-29 15:41:58.762555
10,28001010038P0,UFBA,ENGENHARIA AMBIENTAL URBANA,1997.0,,3,3,3.0,,2.65,2.94,2.830769231,35,70,105,0,18,0,35,0.0,53.0,,,,8.0,0.0,1.141,,,,,,,,1.0,20.0,5.0,13.18752543,2023-11-29 15:41:58.762555
10,40002012027P5,UEL,ENGENHARIA DE EDIFICAÃ‡Ã•ES E SANEAMENTO,2003.0,,3,3,3.0,,2.95,2.8725,2.7,8,33,41,0,0,0,17,0.0,17.0,,,,,,,,,,,,,,0.0,9.0,0.0,,2023-11-29 15:41:58.762555
10,25002015002P0,UNICAP,ENGENHARIA CIVIL,2003.0,,3,3,3.0,,2.65,2.705,2.646153846,0,39,39,0,0,0,9,0.0,9.0,,,,,,,,,,,,,,0.0,11.0,0.0,,2023-11-29 15:41:58.762555
10,52001016028P9,UFG,ENGENHARIA DO MEIO AMBIENTE,2003.0,,3,3,3.0,,2.8,2.73,2.446153846,0,51,51,0,0,0,5,0.0,5.0,,,,,,,,,,,,,,0.0,15.0,0.0,,2023-11-29 15:41:58.762555
10,26001012019P6,UFAL,RECURSOS HIDRICOS E SANEAMENTO,2005.0,,3,3,3.0,,2.65,2.7175,2.307692308,0,26,26,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,0.0,10.0,0.0,,2023-11-29 15:41:58.762555
10,32006012019P5,UFU,ENGENHARIA CIVIL,2001.0,,3,3,2.0,3.0,2.65,2.6275,2.307692308,12,49,61,0,0,0,25,0.0,25.0,,,,,,,,,,,,,,0.0,10.0,0.0,,2023-11-29 15:41:58.762555
11,42001013044P6,UFRGS,MÃšSICA,1987.0,1995.0,6,6,6.0,,5.0,5.0,5.0,34,40,74,3,14,10,36,13.0,50.0,4.666666667,3.6,3.846153846,23.0,2.0,6.266,25.38183806,6.0,1.0,1.797,,0.0,0.0,5.0,13.0,38.46153846,86.96665744,2023-11-29 15:41:58.762555
11,28001010035P0,UFBA,ARTES CÃŠNICAS,1997.0,1997.0,6,6,6.0,,5.0,4.76,4.65,38,72,110,3,25,19,44,22.0,69.0,8.333333333,2.315789474,3.136363636,22.0,3.0,3.647,,4.0,4.0,1.229,,0.0,0.0,4.0,14.0,28.57142857,65.2305987,2023-11-29 15:41:58.762555
11,33002010198P4,USP,ARTES VISUAIS,2006.0,2006.0,5,6,5.0,,5.0,4.595,4.425,0,28,28,0,0,4,16,4.0,16.0,,4.0,4.0,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
11,42001013055P8,UFRGS,ARTES VISUAIS,1991.0,1999.0,5,5,5.0,,4.7,4.72,4.55,35,50,85,2,18,9,38,11.0,56.0,9.0,4.222222222,5.090909091,43.0,4.0,12.755,25.09115702,2.0,0.0,0.33,,0.0,,4.0,16.0,25.0,65.81401142,2023-11-29 15:41:58.762555
11,31021018004P7,UNIRIO,MÃšSICA,1993.0,1998.0,5,5,5.0,,4.6,4.6,4.5,36,67,103,4,38,8,42,12.0,80.0,9.5,5.25,6.666666667,49.0,1.0,10.695,10.19395857,8.0,6.0,1.943,,4.0,66.66666667,4.0,16.0,25.0,63.74823979,2023-11-29 15:41:58.762555
11,28001010026P1,UFBA,MÃšSICA,1990.0,1997.0,5,5,5.0,,4.7,4.575,4.475,33,58,91,6,15,13,21,19.0,36.0,2.5,1.615384615,1.894736842,32.0,6.0,8.733,40.84742898,14.0,12.0,3.267,,4.0,33.33333333,5.0,15.0,33.33333333,79.83289762,2023-11-29 15:41:58.762555
11,33002010200P9,USP,ARTES CÃŠNICAS,2006.0,2006.0,5,5,5.0,,4.7,4.55,4.4,0,13,13,0,0,3,12,3.0,12.0,,4.0,4.0,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
11,31021018003P0,UNIRIO,TEATRO,1991.0,2000.0,5,5,5.0,,4.7,4.535,4.225,36,73,109,0,15,21,47,21.0,62.0,,2.238095238,2.952380952,46.0,12.0,11.441,52.28916266,,,,,,,4.0,24.0,16.66666667,48.7502057,2023-11-29 15:41:58.762555
11,33003017077P9,UNICAMP,MÃšSICA,2001.0,2001.0,5,5,5.0,,4.6,4.27,4.225,38,69,107,0,2,15,57,15.0,59.0,,3.8,3.933333333,,,,,,,,,,,1.0,22.0,4.545454545,11.83014503,2023-11-29 15:41:58.762555
11,31001017089P9,UFRJ,ARTES VISUAIS,1985.0,1999.0,5,5,5.0,,4.7,4.295,4.075,29,55,84,2,45,24,29,26.0,74.0,22.5,1.208333333,2.846153846,117.0,19.0,29.642,39.19079989,2.0,0.0,0.33,,0.0,,3.0,15.0,20.0,58.64618162,2023-11-29 15:41:58.762555
11,32001010051P4,UFMG,ARTES,1995.0,2006.0,4,5,5.0,,4.7,4.525,4.35,27,56,83,0,30,0,61,0.0,91.0,,,,24.0,0.0,4.584,,,,,,,,5.0,15.0,33.33333333,66.97781302,2023-11-29 15:41:58.762555
11,53001010040P5,UNB,ARTES,1994.0,,4,4,4.0,,3.8,4.085,3.775,32,56,88,0,18,0,34,0.0,52.0,,,,38.0,4.0,9.853,29.61230379,,,,,,,4.0,20.0,20.0,52.23810261,2023-11-29 15:41:58.762555
11,33003017059P0,UNICAMP,ARTES,1989.0,2005.0,4,4,4.0,,4.4,4.06,3.7,33,106,139,0,17,1,106,1.0,123.0,,106.0,123.0,62.0,9.0,14.587,38.30430566,,,,,,,2.0,26.0,7.692307692,25.79231743,2023-11-29 15:41:58.762555
11,33002010114P5,USP,ARTES,1974.0,1980.0,4,4,4.0,,4.0,3.635,3.7,97,154,251,10,61,29,88,39.0,149.0,6.1,3.034482759,3.820512821,92.0,19.0,18.252,52.06336871,87.0,39.0,27.741,69.93841253,21.0,53.84615385,7.0,50.0,14.0,45.03148261,2023-11-29 15:41:58.762555
11,31001017072P9,UFRJ,MÃšSICA,1980.0,,4,4,4.0,,3.7,3.605,3.575,46,71,117,0,31,0,45,0.0,76.0,,,,64.0,3.0,17.7,16.40038238,,,,,,,4.0,20.0,20.0,54.23410585,2023-11-29 15:41:58.762555
11,52001016013P1,UFG,MÃšSICA,1995.0,,4,4,3.0,3.0,3.4,3.315,3.175,32,52,84,0,18,0,35,0.0,53.0,,,,2.0,0.0,0.404,,,,,,,,0.0,15.0,0.0,,2023-11-29 15:41:58.762555
11,32001010058P9,UFMG,MÃšSICA,1999.0,,3,4,4.0,,4.3,4.27,4.375,23,44,67,0,12,0,47,0.0,59.0,,,,5.0,0.0,0.535,,,,,,,,2.0,10.0,20.0,56.16482517,2023-11-29 15:41:58.762555
11,33004013066P3,UNESP,MÃšSICA,2002.0,,3,4,4.0,,4.3,4.28,4.35,21,40,61,0,14,0,48,0.0,62.0,,,,,,,,,,,,,,0.0,13.0,0.0,,2023-11-29 15:41:58.762555
11,52001016024P3,UFG,CULTURA VISUAL,2003.0,,3,4,4.0,,3.7,3.95,3.625,9,39,48,0,0,0,18,0.0,18.0,,,,,,,,,,,,,,1.0,11.0,9.090909091,24.56729304,2023-11-29 15:41:58.762555
11,33004013063P4,UNESP,ARTES,1991.0,,3,4,4.0,,3.7,3.85,3.575,35,60,95,0,23,0,64,0.0,87.0,,,,61.0,5.0,14.319,26.90291056,,,,,,,1.0,21.0,4.761904762,12.55913965,2023-11-29 15:41:58.762555
11,28001010030P9,UFBA,ARTES VISUAIS,1992.0,,3,4,4.0,,3.7,3.59,3.5,16,45,61,0,7,0,23,0.0,30.0,,,,11.0,0.0,2.222,,,,,,,,0.0,10.0,0.0,,2023-11-29 15:41:58.762555
11,41002016005P4,UDESC,TEATRO,2002.0,,3,4,4.0,,4.1,3.98,3.475,12,40,52,0,0,0,22,0.0,22.0,,,,,,,,,,,,,,1.0,8.0,12.5,43.07249003,2023-11-29 15:41:58.762555
11,28001010054P5,UFBA,DANÃ‡A,2006.0,,4,3,3.0,3.0,3.0,3.125,2.575,0,7,7,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
11,33062013001P7,FASM,ARTES VISUAIS,2004.0,,3,3,3.0,,3.3,3.53,3.7,0,23,23,0,0,0,13,0.0,13.0,,,,,,,,,,,,,,0.0,7.0,0.0,,2023-11-29 15:41:58.762555
11,40001016055P2,UFPR,MÃšSICA,2006.0,,3,3,3.0,,3.4,3.6725,3.4875,0,8,8,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
11,24001015044P5,UFPB/J.P.,MÃšSICA,2004.0,,3,3,3.0,,3.1,3.37,3.3,0,41,41,0,0,0,2,0.0,2.0,,,,,,,,,,,,,,2.0,13.0,15.38461539,41.35651077,2023-11-29 15:41:58.762555
11,41002016010P8,UDESC,ARTES VISUAIS,2005.0,,3,3,3.0,,3.4,3.61,3.2,0,31,31,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,0.0,11.0,0.0,,2023-11-29 15:41:58.762555
11,31004016039P0,UERJ,ARTES,2005.0,,3,3,3.0,,3.3,3.475,3.2,0,26,26,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,0.0,10.0,0.0,,2023-11-29 15:41:58.762555
11,31003010038P1,UFF,CIÃŠNCIAS DA ARTE,1995.0,,3,3,3.0,,2.7,2.93,2.825,32,29,61,0,54,0,52,0.0,106.0,,,,65.0,3.0,12.08,21.47789396,,,,,,,0.0,8.0,0.0,,2023-11-29 15:41:58.762555
11,53001010057P5,UNB,MÃšSICA,2004.0,,3,3,3.0,3.0,3.0,2.91,2.775,0,42,42,0,0,0,4,0.0,4.0,,,,,,,,,,,,,,1.0,7.0,14.28571429,47.1869825,2023-11-29 15:41:58.762555
11,30001013024P1,UFES,ARTES,2006.0,,3,3,3.0,,3.1,3.032857143,2.446428571,0,9,9,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
12,31001017036P2,UFRJ,ENGENHARIA QUÃMICA,1963.0,1970.0,7,7,7.0,,5.0,4.925,4.884615385,50,58,108,40,29,43,40,83.0,69.0,0.725,0.930232558,0.831325301,77.0,28.0,20.376,60.96827753,99.0,38.0,33.32,58.94514399,32.0,84.21052632,14.0,19.0,73.68421053,83.81314186,2023-11-29 15:41:58.762555
12,33001014004P9,UFSCAR,CIÃŠNCIA E ENGENHARIA DOS MATERIAIS,1979.0,1987.0,7,7,7.0,,5.0,4.845,4.838461538,110,124,234,58,71,62,91,120.0,162.0,1.224137931,1.467741935,1.35,138.0,71.0,33.936,77.03539472,111.0,30.0,34.33,46.51977656,29.0,96.66666667,24.0,37.0,64.86486487,77.96735499,2023-11-29 15:41:58.762555
12,33003017034P8,UNICAMP,ENGENHARIA QUÃMICA,1980.0,1989.0,6,7,6.0,7.0,5.0,4.97,4.953846154,125,139,264,92,130,95,117,187.0,247.0,1.413043478,1.231578947,1.320855615,202.0,88.0,47.624,71.93176744,182.0,60.0,56.865,55.14353306,55.0,91.66666667,16.0,46.0,34.7826087,50.80946005,2023-11-29 15:41:58.762555
12,33002010050P7,USP,TECNOLOGIA NUCLEAR,1976.0,1976.0,6,7,6.0,,5.0,4.915,4.953846154,276,379,655,72,133,143,145,215.0,278.0,1.847222222,1.013986014,1.293023256,212.0,55.0,48.851,54.45341072,171.0,43.0,56.357,40.79615603,16.0,37.20930233,44.0,110.0,40.0,53.34006168,2023-11-29 15:41:58.762555
12,42001013016P2,UFRGS,"ENGENHARIA DE MINAS, METALÃšRGICA E DE MATERIAIS",1974.0,1987.0,6,7,7.0,,5.0,4.865,4.792307692,60,74,134,44,84,49,103,93.0,187.0,1.909090909,2.102040816,2.010752688,180.0,45.0,47.182,49.50363286,103.0,26.0,33.134,41.94748265,16.0,61.53846154,20.0,25.0,80.0,82.14534104,2023-11-29 15:41:58.762555
12,32001010017P0,UFMG,ENGENHARIA METALÃšRGICA E DE MINAS,1971.0,1984.0,7,6,6.0,,5.0,4.84,4.838461538,59,69,128,30,64,44,68,74.0,132.0,2.133333333,1.545454545,1.783783784,89.0,23.0,23.144,50.69209039,77.0,21.0,23.601,47.3111173,15.0,71.42857143,15.0,23.0,65.2173913,73.99953162,2023-11-29 15:41:58.762555
12,33001014006P1,UFSCAR,ENGENHARIA QUÃMICA,1982.0,1990.0,6,6,6.0,,5.0,5.0,5.0,62,73,135,29,40,25,41,54.0,81.0,1.379310345,1.64,1.5,82.0,40.0,21.444,72.30841735,67.0,18.0,20.63,46.45207331,16.0,88.88888889,9.0,25.0,36.0,55.03687684,2023-11-29 15:41:58.762555
12,33002010053P6,USP,ENGENHARIA QUÃMICA,1968.0,1972.0,6,6,6.0,,5.0,4.9125,5.0,61,73,134,27,51,24,60,51.0,111.0,1.888888889,2.5,2.176470588,73.0,27.0,16.734,66.70987401,72.0,19.0,24.007,42.30202143,12.0,63.15789474,8.0,24.0,33.33333333,48.66247436,2023-11-29 15:41:58.762555
12,31001017031P0,UFRJ,ENGENHARIA METALÃšRGICA E DE MATERIAIS,1967.0,1974.0,6,6,6.0,,5.0,4.895,4.838461538,87,91,178,39,72,40,105,79.0,177.0,1.846153846,2.625,2.240506329,114.0,19.0,30.016,38.89760072,77.0,10.0,24.216,19.24413031,9.0,90.0,14.0,25.0,56.0,72.17391917,2023-11-29 15:41:58.762555
12,31001017008P9,UFRJ,CIÃŠNCIA E TECNOLOGIA DE POLÃMEROS,1977.0,1977.0,6,6,6.0,,5.0,4.815,4.838461538,30,44,74,25,33,27,39,52.0,72.0,1.32,1.444444444,1.384615385,67.0,23.0,18.352,57.87699504,57.0,11.0,17.88,32.47528797,8.0,72.72727273,9.0,12.0,75.0,78.80875082,2023-11-29 15:41:58.762555
12,31001017037P9,UFRJ,TECNOLOGIA DE PROCESSOS QUÃMICOS E BIOQUÃMICOS,1976.0,1989.0,6,6,5.0,6.0,5.0,4.83,4.815384615,77,160,237,23,67,53,104,76.0,171.0,2.913043478,1.962264151,2.25,94.0,19.0,22.426,46.21319361,49.0,10.0,15.477,34.29190552,5.0,50.0,15.0,35.0,42.85714286,54.42703547,2023-11-29 15:41:58.762555
12,31001017033P3,UFRJ,ENGENHARIA NUCLEAR,1968.0,1979.0,6,6,5.0,6.0,4.7,4.55,4.423076923,36,43,79,26,33,40,61,66.0,94.0,1.269230769,1.525,1.424242424,61.0,15.0,15.682,49.5862904,56.0,11.0,17.567,33.1246758,8.0,72.72727273,11.0,12.0,91.66666667,86.64201685,2023-11-29 15:41:58.762555
12,41001010028P1,UFSC,ENGENHARIA QUÃMICA,1993.0,1998.0,5,6,5.0,6.0,5.0,4.82,4.723076923,42,55,97,13,42,27,58,40.0,100.0,3.230769231,2.148148148,2.5,64.0,24.0,14.108,68.70560215,13.0,2.0,2.514,,2.0,100.0,8.0,16.0,50.0,57.08306379,2023-11-29 15:41:58.762555
12,33002010048P2,USP,ENGENHARIA METALÃšRGICA,1971.0,1971.0,5,6,5.0,6.0,5.0,4.805,4.7,41,69,110,22,38,33,61,55.0,99.0,1.727272727,1.848484848,1.8,43.0,12.0,10.255,55.66455883,42.0,5.0,12.794,17.61380089,3.0,60.0,11.0,19.0,57.89473684,71.21292191,2023-11-29 15:41:58.762555
12,23001011026P4,UFRN,CIÃŠNCIA E ENGENHARIA DE MATERIAIS,2004.0,1998.0,5,6,6.0,,5.0,4.775,4.653846154,45,56,101,16,0,44,10,60.0,10.0,0.0,0.227272727,0.166666667,,,,,19.0,2.0,4.023,,0.0,0.0,10.0,19.0,52.63157895,62.69418589,2023-11-29 15:41:58.762555
12,31007015006P4,IME,CIÃŠNCIAS DOS MATERIAIS,1971.0,1977.0,5,5,5.0,,4.9,4.7025,4.861538462,27,29,56,5,13,14,23,19.0,36.0,2.6,1.642857143,1.894736842,27.0,9.0,7.255,57.5425622,11.0,2.0,3.954,,1.0,50.0,2.0,10.0,20.0,42.70325734,2023-11-29 15:41:58.762555
12,31005012013P8,PUC-RIO,ENGENHARIA METALÃšRGICA,1971.0,1991.0,5,5,5.0,5.0,5.0,4.865,4.792307692,49,45,94,15,37,7,37,22.0,74.0,2.466666667,5.285714286,3.363636364,55.0,10.0,13.892,41.9929762,29.0,5.0,8.732,29.89453005,5.0,100.0,10.0,15.0,66.66666667,75.10407611,2023-11-29 15:41:58.762555
12,42001013058P7,UFRGS,ENGENHARIA QUÃMICA,1995.0,2004.0,5,5,5.0,,5.0,4.555,4.553846154,33,42,75,0,30,0,42,0.0,72.0,,,,41.0,4.0,8.649,32.12642902,,,,,,0.0,3.0,13.0,23.07692308,39.5254949,2023-11-29 15:41:58.762555
12,25001019020P1,UFPE,TECNOLOGIAS ENERGÃ‰TICAS NUCLEARES,1977.0,1997.0,5,5,5.0,,4.55,4.375,4.307692308,43,69,112,8,14,22,35,30.0,49.0,1.75,1.590909091,1.633333333,27.0,11.0,6.116,70.86312301,14.0,3.0,3.249,,1.0,33.33333333,12.0,19.0,63.15789474,73.76395951,2023-11-29 15:41:58.762555
12,23001011011P7,UFRN,ENGENHARIA QUÃMICA,1988.0,1998.0,5,5,5.0,,4.65,4.245,4.076923077,52,78,130,10,29,15,33,25.0,62.0,2.9,2.2,2.48,42.0,9.0,10.137,47.49061956,10.0,2.0,2.166,,0.0,0.0,5.0,25.0,20.0,34.28814832,2023-11-29 15:41:58.762555
12,32006012005P4,UFU,ENGENHARIA QUÃMICA,1993.0,2000.0,4,5,4.0,5.0,4.75,4.795,5.0,36,48,84,0,28,5,40,5.0,68.0,,8.0,13.6,47.0,13.0,10.892,56.29457202,,,,,,0.0,2.0,13.0,15.38461539,27.9441822,2023-11-29 15:41:58.762555
12,31033016005P8,UENF,ENGENHARIA E CIÃŠNCIA  DOS MATERIAIS,1994.0,1994.0,4,5,4.0,5.0,4.9,4.73,4.676923077,40,47,87,4,19,8,23,12.0,42.0,4.75,2.875,3.5,28.0,8.0,6.701,56.30302278,5.0,0.0,0.973,,0.0,0.0,5.0,17.0,29.41176471,44.5310462,2023-11-29 15:41:58.762555
12,40004015003P1,UEM,ENGENHARIA QUÃMICA,1990.0,2000.0,4,5,4.0,5.0,4.4,4.6025,4.561538462,45,66,111,4,40,28,55,32.0,95.0,10.0,1.964285714,2.96875,51.0,15.0,12.176,57.31614321,4.0,2.0,0.734,,0.0,0.0,5.0,17.0,29.41176471,42.65539115,2023-11-29 15:41:58.762555
