conceito_atual,conceito_ctc,conceito_rec,q2_q5,itens_q2_q5,itens_q3_q4,docentes_ano_2001_2003,docentes_ano_2004_2006,docentes_ano_2001_2006,Teses_2001_2003,Diss_2001_2003,Teses_2004_2006,Diss_2004_2006,Teses_2001_2006,Diss_2001_2006,di_te_2001_2003,di_te_2004_2006,di_te_2001_2006,egressos_mestrado_97_01,egr_m_tit_dou_97_01,n_esp_dout_97_01,escore_1,egressos_dout_97_03,egressos_doc_ppg_97_03,n_esp_doc_ppg_97_03,Escore_2,doc_ies_dif,perc_doc_dif_doc_ppg,bolsistas_prod,docentes,perc_bols_doc,Escore_3,sigla_IES,id_instituicao
5,5.0,,5.0,4.805,4.825,54,53,107,35,26,29,21,64.0,47.0,0.742857143,0.724137931,0.734375,46.0,29.0,11.412,85.68900984,70.0,14.0,22.295,33.22896532,12.0,85.71428571,4.0,15.0,26.66666667,42.53691398,,
5,4.0,5.0,4.9,4.625,4.725,25,46,71,0,22,0,34,0.0,56.0,,,,22.0,3.0,3.399,,,,,,,0.0,4.0,14.0,28.57142857,45.9538755,,
5,4.0,5.0,4.9,4.7,4.7,27,44,71,0,27,5,35,5.0,62.0,,7.0,12.4,27.0,4.0,5.684,41.43352433,,,,,,0.0,3.0,12.0,25.0,39.65281073,,
5,5.0,,4.7,4.715,4.525,29,43,72,3,10,14,17,17.0,27.0,3.333333333,1.214285714,1.588235294,1.0,0.0,0.107,,3.0,0.0,0.569,,0.0,0.0,4.0,13.0,30.76923077,51.07888697,,
5,5.0,,4.7,4.625,4.525,73,86,159,55,63,56,59,111.0,122.0,1.145454545,1.053571429,1.099099099,105.0,43.0,27.096,66.09535286,80.0,19.0,22.175,45.66428807,19.0,100.0,20.0,27.0,74.07407407,78.4569114,,
5,4.0,5.0,4.6,4.535,4.475,46,46,92,21,25,18,20,39.0,45.0,1.19047619,1.111111111,1.153846154,34.0,20.0,8.002,84.91736641,45.0,8.0,13.881,30.12365725,7.0,87.5,7.0,14.0,50.0,58.65388725,,
5,5.0,,4.7,4.55,4.3,36,66,102,0,55,7,87,7.0,142.0,,12.42857143,20.28571429,,,,,,,,,,0.0,12.0,21.0,57.14285714,61.75666658,,
5,4.0,5.0,4.7,4.535,4.275,95,150,245,43,65,86,66,129.0,131.0,1.511627907,0.76744186,1.015503876,112.0,44.0,27.262,66.72109787,101.0,22.0,30.109,39.05082748,19.0,86.36363636,11.0,45.0,24.44444444,42.53691398,,
4,5.0,,5.0,4.94,5.0,35,46,81,0,20,0,40,0.0,60.0,,,,36.0,9.0,8.691,51.90729481,,,,,,0.0,4.0,12.0,33.33333333,45.9538755,,
4,5.0,,5.0,4.9,5.0,64,82,146,14,22,27,30,41.0,52.0,1.571428571,1.111111111,1.268292683,33.0,14.0,8.481,67.56458664,17.0,2.0,4.238,,0.0,0.0,10.0,23.0,43.47826087,53.30352042,,
4,5.0,,5.0,4.865,4.925,11,42,53,0,0,16,37,16.0,37.0,,2.3125,2.3125,,,,,,,,,,0.0,9.0,14.0,64.28571429,64.44799224,,
4,5.0,,5.0,4.895,4.825,76,94,170,10,33,30,56,40.0,89.0,3.3,1.866666667,2.225,45.0,21.0,11.184,72.57311023,11.0,1.0,1.815,,0.0,0.0,10.0,27.0,37.03703704,43.8149508,,
4,5.0,,4.7,4.775,4.675,27,46,73,0,3,2,32,2.0,35.0,,16.0,17.5,,,,,,,,,,0.0,9.0,14.0,64.28571429,64.78848902,,
4,5.0,,4.7,4.73,4.65,37,52,89,0,35,0,43,0.0,78.0,,,,52.0,8.0,13.599,37.22066129,,,,,,0.0,4.0,14.0,28.57142857,38.87101174,,
4,4.0,5.0,5.0,4.775,4.625,20,21,41,0,3,0,20,0.0,23.0,,,,,,,,,,,,,0.0,5.0,6.0,83.33333333,79.32156969,,
4,4.0,,4.7,4.685,4.575,0,30,30,0,0,0,5,0.0,5.0,,,,,,,,,,,,,0.0,3.0,10.0,30.0,43.04142564,,
4,4.0,5.0,4.7,4.58,4.35,25,29,54,9,10,5,14,14.0,24.0,1.111111111,2.8,1.714285714,21.0,6.0,5.695,52.4233716,22.0,11.0,7.428,72.85316327,8.0,72.72727273,2.0,7.0,28.57142857,40.6104111,,
4,5.0,,4.7,4.565,4.275,19,39,58,0,0,5,12,5.0,12.0,,2.4,2.4,,,,,,,,,,0.0,8.0,12.0,66.66666667,68.80717252,,
4,5.0,,4.7,4.41,4.25,50,65,115,0,35,17,60,17.0,95.0,,3.529411765,5.588235294,65.0,23.0,16.246,61.99948863,,,,,,0.0,11.0,16.0,68.75,69.9805109,,
4,5.0,,4.7,4.525,4.225,41,76,117,0,17,0,32,0.0,49.0,,,,15.0,5.0,2.752,,,,,,,0.0,5.0,19.0,26.31578947,38.27507832,,
3,4.0,5.0,4.7,4.68,4.6,22,34,56,0,25,0,20,0.0,45.0,,,,35.0,5.0,7.921,38.83265581,,,,,,0.0,2.0,7.0,28.57142857,40.6104111,,
5,4.0,4.0,5.0,4.86,4.8,104,156,260,45,46,67,48,112.0,94.0,1.022222222,0.71641791,0.839285714,83.0,41.0,19.753,76.69970035,122.0,23.0,38.387,31.51383842,15.0,65.2173913,13.0,39.0,33.33333333,44.67041121,,
5,4.0,4.0,5.0,4.79,4.7,57,59,116,2,32,24,39,26.0,71.0,16.0,1.625,2.730769231,53.0,16.0,13.169,56.86696114,2.0,0.0,0.33,,0.0,0.0,7.0,22.0,31.81818182,40.86792511,,
5,4.0,,4.7,4.715,4.625,31,36,67,14,23,18,31,32.0,54.0,1.642857143,1.722222222,1.6875,40.0,18.0,10.169,70.23852411,18.0,3.0,4.182,,3.0,100.0,8.0,11.0,72.72727273,77.28486581,,
5,4.0,,4.7,4.73,4.6,25,31,56,5,24,14,26,19.0,50.0,4.8,1.857142857,2.631578947,36.0,15.0,8.537,69.95108558,6.0,0.0,1.064,,0.0,0.0,7.0,9.0,77.77777778,69.5324632,,
5,4.0,4.0,4.7,4.64,4.55,45,72,117,21,14,25,22,46.0,36.0,0.666666667,0.88,0.782608696,37.0,19.0,9.188,76.54256469,49.0,8.0,15.425,26.48347247,7.0,87.5,11.0,17.0,64.70588235,63.69873098,,
5,4.0,,4.7,4.595,4.525,35,44,79,4,26,15,29,19.0,55.0,6.5,1.933333333,2.894736842,45.0,19.0,10.192,72.28446356,9.0,3.0,1.559,,2.0,66.66666667,6.0,15.0,40.0,54.89819135,,
5,4.0,4.0,4.7,4.67,4.45,39,44,83,13,26,10,30,23.0,56.0,2.0,3.0,2.434782609,31.0,16.0,7.911,75.61211508,13.0,1.0,3.324,,1.0,100.0,6.0,12.0,50.0,60.9075238,,
5,4.0,4.0,4.7,4.58,4.45,74,85,159,8,65,22,45,30.0,110.0,8.125,2.045454545,3.666666667,101.0,33.0,22.603,63.08074989,16.0,3.0,3.358,,2.0,66.66666667,13.0,24.0,54.16666667,60.9075238,,
5,4.0,4.0,4.4,4.455,4.425,18,22,40,0,14,3,19,3.0,33.0,,6.333333333,11.0,28.0,7.0,6.788,51.78271209,,,,,,0.0,5.0,6.0,83.33333333,76.26375879,,
5,4.0,4.0,4.7,4.54,4.4,34,37,71,27,51,25,32,52.0,83.0,1.888888889,1.28,1.596153846,46.0,12.0,11.124,53.13825935,53.0,11.0,16.811,34.76730693,4.0,36.36363636,6.0,10.0,60.0,63.41224477,,
5,4.0,,4.7,4.535,4.4,37,37,74,4,12,9,23,13.0,35.0,3.0,2.555555556,2.692307692,33.0,8.0,9.233,46.82177008,18.0,5.0,6.388,41.84336417,2.0,40.0,5.0,11.0,45.45454546,58.75861634,,
5,4.0,,4.4,4.4,4.35,73,98,171,25,67,33,94,58.0,161.0,2.68,2.848484848,2.775862069,119.0,27.0,28.088,49.72853395,67.0,24.0,21.983,56.79335432,19.0,79.16666667,19.0,26.0,73.07692308,73.57554965,,
5,4.0,,4.7,4.575,4.325,23,29,52,2,24,18,28,20.0,52.0,12.0,1.555555556,2.6,43.0,20.0,10.907,71.62677177,2.0,1.0,0.33,,1.0,100.0,8.0,10.0,80.0,74.33668091,,
5,4.0,,4.7,4.51,4.325,44,60,104,22,15,17,16,39.0,31.0,0.681818182,0.941176471,0.794871795,31.0,13.0,9.037,62.55862547,47.0,21.0,14.657,70.99232174,20.0,95.23809524,7.0,15.0,46.66666667,61.75666658,,
5,4.0,4.0,4.6,4.505,4.325,27,37,64,31,9,32,16,63.0,25.0,0.290322581,0.5,0.396825397,22.0,19.0,5.488,100.0,62.0,19.0,19.686,50.96409504,17.0,89.47368421,6.0,9.0,66.66666667,74.98720629,,
5,4.0,4.0,4.7,4.55,4.25,44,68,112,23,25,16,26,39.0,51.0,1.086956522,1.625,1.307692308,51.0,31.0,13.521,81.00499435,32.0,3.0,7.009,20.3289323,2.0,66.66666667,10.0,16.0,62.5,63.10602406,,
5,4.0,5.0,4.2,4.275,4.175,40,47,87,0,34,0,37,0.0,71.0,,,,68.0,29.0,16.315,70.4017552,,,,,,0.0,2.0,15.0,13.33333333,23.52870864,,
5,4.0,4.0,4.3,4.2,4.025,72,89,161,11,38,33,42,44.0,80.0,3.454545455,1.272727273,1.818181818,115.0,46.0,30.959,63.70489762,38.0,6.0,9.424,33.74130901,1.0,16.66666667,7.0,27.0,25.92592593,40.98757614,,
5,4.0,4.0,4.4,4.23,3.75,107,144,251,42,56,50,93,92.0,149.0,1.333333333,1.86,1.619565217,86.0,18.0,19.958,47.92602048,98.0,40.0,29.269,68.383342,23.0,57.5,11.0,45.0,24.44444444,41.33666111,,
5,4.0,4.0,4.4,4.23,3.75,52,56,108,7,17,12,31,19.0,48.0,2.428571429,2.583333333,2.526315789,40.0,10.0,11.094,47.91041211,7.0,3.0,1.451,,1.0,33.33333333,10.0,21.0,47.61904762,56.95878651,,
5,4.0,4.0,4.1,4.01,3.475,38,39,77,0,31,0,36,0.0,67.0,,,,57.0,3.0,13.473,19.92706685,,,,,,0.0,1.0,12.0,8.333333333,13.45110951,,
4,4.0,,5.0,4.785714286,4.7,0,27,27,0,0,0,2,0.0,2.0,,,,,,,,,,,,,0.0,4.0,13.0,30.76923077,38.91650768,,
4,4.0,,4.3,4.475,4.65,41,48,89,0,15,0,38,0.0,53.0,,,,42.0,3.0,10.594,23.45879219,,,,,,0.0,4.0,15.0,26.66666667,39.92309637,,
4,4.0,,4.7,4.685,4.625,75,77,152,34,64,52,77,86.0,141.0,1.882352941,1.480769231,1.639534884,107.0,38.0,26.295,62.71994345,100.0,20.0,32.61,32.3619188,12.0,60.0,15.0,19.0,78.94736842,79.72607849,,
4,4.0,,4.7,4.73,4.55,41,43,84,0,15,0,23,0.0,38.0,,,,33.0,17.0,8.485,75.22047759,,,,,,0.0,6.0,11.0,54.54545455,58.26793809,,
4,4.0,5.0,5.0,4.69,4.55,119,143,262,32,70,46,78,78.0,148.0,2.1875,1.695652174,1.897435897,62.0,33.0,13.561,83.68738864,47.0,11.0,12.951,45.28703872,6.0,54.54545455,11.0,41.0,26.82926829,35.52232039,,
4,4.0,,3.857142857,4.014285714,4.55,0,10,10,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
4,4.0,,4.7,4.625,4.525,49,64,113,23,24,29,54,52.0,78.0,1.043478261,1.862068966,1.5,33.0,5.0,7.491,40.15025411,33.0,4.0,9.023,21.41018128,0.0,0.0,2.0,17.0,11.76470588,18.80214675,,
4,4.0,,4.7,4.67,4.5,30,36,66,0,16,0,27,0.0,43.0,,,,14.0,4.0,2.404,,,,,,,0.0,5.0,9.0,55.55555556,60.62117975,,
4,4.0,4.0,4.7,4.585,4.475,36,51,87,5,31,19,51,24.0,82.0,6.2,2.684210526,3.416666667,31.0,7.0,6.203,54.5255406,6.0,1.0,1.36,,0.0,0.0,7.0,15.0,46.66666667,56.79927914,,
4,4.0,,4.7,4.54,4.35,43,69,112,0,35,0,62,0.0,97.0,,,,,,,,,,,,,0.0,4.0,17.0,23.52941177,32.44596573,,
4,4.0,4.0,4.7,4.415,4.35,22,36,58,0,8,0,26,0.0,34.0,,,,21.0,6.0,5.063,56.06705307,,,,,,0.0,3.0,9.0,33.33333333,43.54023891,,
4,4.0,,4.0,4.235,4.3,52,62,114,13,25,14,34,27.0,59.0,1.923076923,2.428571429,2.185185185,65.0,18.0,16.704,53.10545806,25.0,2.0,6.729,10.14920931,1.0,50.0,6.0,18.0,33.33333333,42.28247233,,
4,4.0,,4.7,4.485,4.275,0,26,26,0,0,0,23,0.0,23.0,,,,,,,,,,,,,0.0,,,0.0,,,
4,4.0,,4.4,4.3,4.2,63,87,150,0,52,2,78,2.0,130.0,,39.0,65.0,43.0,18.0,7.421,83.53889206,,,,,,0.0,4.0,23.0,17.39130435,25.98052568,,
4,4.0,,4.4,4.31,4.15,124,144,268,79,58,68,73,147.0,131.0,0.734177215,1.073529412,0.891156463,94.0,55.0,22.197,84.51687642,162.0,44.0,50.163,46.68285189,37.0,84.09090909,7.0,33.0,21.21212121,33.98762678,,
4,4.0,,4.4,4.435,4.125,31,34,65,0,20,0,25,0.0,45.0,,,,9.0,6.0,1.511,,,,,,,0.0,4.0,12.0,33.33333333,40.98757614,,
4,4.0,,4.7,4.32,4.05,20,36,56,0,0,0,29,0.0,29.0,,,,,,,,,,,,,0.0,4.0,9.0,44.44444444,53.18712511,,
4,4.0,,4.4,4.385,4.025,60,72,132,0,35,0,40,0.0,75.0,,,,44.0,6.0,9.085,39.89716886,,,,,,0.0,5.0,24.0,20.83333333,35.74976319,,
4,4.0,,3.7,4.065,3.875,40,59,99,0,37,5,23,5.0,60.0,,4.6,12.0,43.0,8.0,9.392,46.35808388,,,,,,0.0,10.0,17.0,58.82352941,60.14587441,,
4,4.0,,4.4,4.175,3.825,40,72,112,0,26,0,47,0.0,73.0,,,,24.0,4.0,5.424,42.5979318,,,,,,0.0,7.0,20.0,35.0,46.30500254,,
4,4.0,,4.1,4.1,3.75,38,70,108,0,23,7,49,7.0,72.0,,7.0,10.28571429,31.0,11.0,7.51,63.19536607,,,,,,0.0,5.0,17.0,29.41176471,39.25220458,,
4,4.0,,4.142857143,4.185714286,3.7,0,18,18,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
4,4.0,,4.1,3.95,3.475,39,51,90,8,14,5,8,13.0,22.0,1.75,1.6,1.692307692,28.0,12.0,7.663,65.60567956,10.0,3.0,2.219,,3.0,100.0,6.0,13.0,46.15384615,53.90333197,,
4,4.0,,4.1,3.77,3.2,23,39,62,0,43,0,32,0.0,75.0,,,,45.0,2.0,9.224,19.56192365,,,,,,0.0,0.0,12.0,0.0,,,
4,4.0,,3.8,3.395,3.175,24,29,53,0,11,0,17,0.0,28.0,,,,3.0,0.0,0.416,,,,,,,0.0,1.0,10.0,10.0,23.11473189,,
4,4.0,,3.0,2.892857143,2.15,0,17,17,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,4.0,,4.7,4.715,4.525,20,38,58,2,11,12,20,14.0,31.0,5.5,1.666666667,2.214285714,6.0,3.0,0.642,,3.0,1.0,0.495,,0.0,0.0,4.0,10.0,40.0,50.64019672,,
3,4.0,,4.7,4.52,4.35,31,35,66,0,32,0,39,0.0,71.0,,,,50.0,0.0,12.256,0.0,,,,,,0.0,2.0,8.0,25.0,33.84611996,,
3,4.0,4.0,4.7,4.595,4.325,76,75,151,0,88,26,41,26.0,129.0,,1.576923077,4.961538462,17.0,4.0,1.819,,,,,,,0.0,7.0,25.0,28.0,39.92309637,,
3,4.0,,4.4,4.52,4.3,26,42,68,0,21,0,25,0.0,46.0,,,,39.0,5.0,9.836,34.05537718,,,,,,0.0,2.0,11.0,18.18181818,35.91849543,,
3,4.0,5.0,4.7,4.455,4.225,132,156,288,0,45,0,59,0.0,104.0,,,,26.0,4.0,2.782,,,,,,,0.0,18.0,46.0,39.13043478,55.10012433,,
3,4.0,,4.4,4.395,4.175,10,42,52,0,0,0,18,0.0,18.0,,,,,,,,,,,,,0.0,3.0,11.0,27.27272727,39.77587915,,
3,4.0,,4.6,4.245,4.175,25,61,86,0,9,0,46,0.0,55.0,,,,,,,,,,,,,0.0,4.0,15.0,26.66666667,35.37609151,,
3,4.0,,4.4,4.355,4.125,0,35,35,0,0,0,4,0.0,4.0,,,,,,,,,,,,,0.0,1.0,10.0,10.0,16.17337954,,
3,4.0,,4.2,4.27,4.1,0,35,35,0,0,0,10,0.0,10.0,,,,,,,,,,,,,0.0,0.0,11.0,0.0,,,
3,4.0,,4.6,4.205,4.025,31,41,72,0,23,0,29,0.0,52.0,,,,13.0,0.0,1.771,,,,,,,0.0,5.0,12.0,41.66666667,55.47646726,,
3,4.0,,4.3,4.075,3.875,0,51,51,0,0,0,10,0.0,10.0,,,,,,,,,,,,,0.0,1.0,17.0,5.882352941,12.24642512,,
3,4.0,,3.7,3.755,3.5,53,64,117,0,0,13,0,13.0,0.0,,0.0,0.0,,,,,,,,,,0.0,1.0,21.0,4.761904762,6.421914581,,
5,3.0,3.0,4.0,3.95,3.6,27,34,61,1,8,9,8,10.0,16.0,8.0,0.888888889,1.6,26.0,9.0,7.809,55.18482927,10.0,2.0,2.821,,2.0,100.0,4.0,8.0,50.0,66.94667288,,
4,3.0,4.0,4.4,4.43,4.15,75,115,190,15,32,31,64,46.0,96.0,2.133333333,2.064516129,2.086956522,57.0,13.0,13.413,49.9654561,28.0,3.0,6.328,23.53107444,2.0,66.66666667,6.0,33.0,18.18181818,31.66080945,,
4,4.0,4.0,4.1,4.15,3.85,47,73,120,0,22,0,31,0.0,53.0,,,,31.0,1.0,7.524,13.63872201,,,,,,0.0,7.0,22.0,31.81818182,45.63228544,,
4,4.0,,4.4,4.24,3.8,47,87,134,0,47,0,83,0.0,130.0,,,,50.0,1.0,10.567,10.30215684,,,,,,0.0,2.0,23.0,8.695652174,14.06595902,,
4,4.0,,4.2,4.01,3.75,35,68,103,0,34,0,94,0.0,128.0,,,,26.0,6.0,4.718,,,,,,,0.0,0.0,18.0,0.0,,,
4,3.0,3.0,3.7,3.92,3.7,50,72,122,0,50,0,59,0.0,109.0,,,,52.0,9.0,10.862,45.61609225,,,,,,0.0,3.0,22.0,13.63636364,24.2321905,,
4,3.0,,4.2,3.865,3.675,44,47,91,0,34,0,44,0.0,78.0,,,,74.0,4.0,16.379,21.23410227,,,,,,0.0,0.0,15.0,0.0,,,
4,4.0,,4.3,3.895,3.475,0,19,19,0,0,1,12,1.0,12.0,,12.0,12.0,,,,,,,,,,0.0,,,0.0,,,
4,3.0,3.0,3.3,3.695,3.425,14,18,32,0,21,0,22,0.0,43.0,,,,17.0,7.0,3.91,,,,,,,0.0,3.0,5.0,60.0,61.41876871,,
4,4.0,,3.8,3.775,3.175,29,38,67,0,15,0,22,0.0,37.0,,,,11.0,1.0,2.07,,,,,,,0.0,3.0,12.0,25.0,33.84611996,,
4,4.0,,3.5,3.585,3.025,37,62,99,0,22,0,42,0.0,64.0,,,,15.0,0.0,2.752,,,,,,,0.0,7.0,19.0,36.84210526,47.77220855,,
4,4.0,,3.714285714,3.5,2.1,0,20,20,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,4.4,4.265,3.975,21,46,67,0,2,0,31,0.0,33.0,,,,,,,,,,,,,0.0,3.0,14.0,21.42857143,30.35502682,,
3,3.0,,3.9,3.74,3.875,67,114,181,0,47,0,101,0.0,148.0,,,,70.0,8.0,16.388,33.21791225,,,,,,0.0,5.0,32.0,15.625,28.86524817,,
3,3.0,,4.0,4.107142857,3.85,0,10,10,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,4.142857143,3.971428571,3.85,0,9,9,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,4.0,3.91,3.775,0,21,21,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,3.571428571,3.185714286,3.65,0,13,13,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,4.3,3.984117647,3.623529412,0,48,48,0,0,0,1,0.0,1.0,,,,,,,,,,,,,0.0,3.0,13.0,23.07692308,34.20436198,,
3,3.0,,4.0,3.94,3.6,13,50,63,0,0,0,17,0.0,17.0,,,,,,,,,,,,,0.0,1.0,13.0,7.692307692,12.32757177,,
3,3.0,,3.571428571,4.021428571,3.55,0,11,11,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,4.0,4.015,3.525,12,40,52,0,0,0,10,0.0,10.0,,,,,,,,,,,,,0.0,2.0,12.0,16.66666667,25.13662079,,
3,3.0,,3.9,3.845,3.4,28,35,63,0,14,0,28,0.0,42.0,,,,37.0,3.0,8.555,26.97649915,,,,,,0.0,3.0,12.0,25.0,37.56901662,,
3,3.0,,3.571428571,3.828571429,3.3,0,11,11,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,3.142857143,3.364285714,3.3,0,11,11,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,3.7,3.56,3.15,0,48,48,0,0,0,27,0.0,27.0,,,,,,,,,,,,,0.0,0.0,11.0,0.0,,,
3,3.0,,3.5,3.325,3.1,0,12,12,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,3.8,3.52,3.075,13,65,78,0,0,0,13,0.0,13.0,,,,,,,,,,,,,0.0,3.0,17.0,17.64705882,28.23424257,,
3,3.0,,3.3,3.41,3.075,12,46,58,0,0,0,32,0.0,32.0,,,,,,,,,,,,,0.0,1.0,16.0,6.25,9.603892189,,
3,3.0,,3.4,3.605,3.05,0,30,30,0,0,0,12,0.0,12.0,,,,,,,,,,,,,0.0,0.0,9.0,0.0,,,
3,3.0,,3.4,3.295,2.85,0,58,58,0,0,0,12,0.0,12.0,,,,,,,,,,,,,0.0,4.0,15.0,26.66666667,37.13960323,,
3,3.0,,3.8,3.615,2.825,0,36,36,0,0,0,12,0.0,12.0,,,,,,,,,,,,,0.0,0.0,11.0,0.0,,,
3,3.0,,4.0,3.765306122,2.8,0,10,10,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,4.0,3.763265306,2.7,0,25,25,0,0,0,1,0.0,1.0,,,,,,,,,,,,,0.0,3.0,8.0,37.5,49.34916339,,
3,3.0,,3.1,3.105,2.6,8,30,38,0,0,0,13,0.0,13.0,,,,,,,,,,,,,0.0,1.0,7.0,14.28571429,27.31374319,,
3,3.0,,3.714285714,3.628571429,2.3,0,28,28,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,2.142857143,2.185714286,2.0,0,17,17,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,2.285714286,2.5,1.95,0,12,12,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,3.428571429,3.107142857,1.55,0,16,16,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
4,2.0,3.0,3.5,3.68,3.35,39,48,87,0,33,0,57,0.0,90.0,,,,66.0,1.0,15.633,7.096234927,,,,,,0.0,0.0,14.0,0.0,,,
3,3.0,3.0,4.1,4.01,3.5,8,40,48,0,0,0,23,0.0,23.0,,,,,,,,,,,,,0.0,1.0,11.0,9.090909091,14.72137707,,
3,3.0,,4.0,3.86,3.4,57,73,130,0,24,0,39,0.0,63.0,,,,1.0,0.0,0.107,,,,,,,0.0,1.0,20.0,5.0,6.962642388,,
7,7.0,,5.0,5.0,5.0,53,84,137,14,49,23,55,37.0,104.0,3.5,2.391304348,2.810810811,45.0,11.0,9.544,55.18592785,33.0,13.0,10.782,61.75750618,4.0,30.76923077,3.0,23.0,13.04347826,,,
5,6.0,,5.0,4.692058824,4.661764706,49,56,105,40,97,31,76,71.0,173.0,2.425,2.451612903,2.436619718,119.0,14.0,27.288,34.24845858,80.0,17.0,24.695,36.70788034,12.0,70.58823529,0.0,14.0,0.0,,,
5,5.0,,4.6,4.51,4.55,42,57,99,0,35,11,34,11.0,69.0,,3.090909091,6.272727273,49.0,6.0,11.385,34.81579817,,,,,,0.0,2.0,12.0,16.66666667,,,
5,5.0,,4.4,4.361176471,4.335294118,34,45,79,16,25,11,24,27.0,49.0,1.5625,2.181818182,1.814814815,43.0,8.0,11.911,40.2999428,40.0,2.0,13.285,0.0,2.0,100.0,1.0,15.0,6.666666667,,,
5,5.0,,4.6,4.382058824,4.261764706,35,50,85,0,73,11,71,11.0,144.0,,6.454545455,13.09090909,84.0,4.0,19.842,18.58596502,,,,,,0.0,1.0,12.0,8.333333333,,,
5,5.0,,4.7,4.37,4.15,40,52,92,2,16,2,35,4.0,51.0,8.0,17.5,12.75,36.0,0.0,8.839,0.0,3.0,1.0,0.717,,0.0,0.0,0.0,15.0,0.0,,,
4,4.0,,3.7,3.895,3.625,32,39,71,0,63,0,65,0.0,128.0,,,,30.0,0.0,3.21,,,,,,,0.0,0.0,13.0,0.0,,,
3,3.0,3.0,3.5,3.76,3.375,17,35,52,0,0,0,55,0.0,55.0,,,,,,,,,,,,,0.0,0.0,10.0,0.0,,,
3,3.0,3.0,3.4,3.615294118,3.308823529,19,44,63,0,19,0,24,0.0,43.0,,,,30.0,1.0,8.001,12.99212453,,,,,,0.0,0.0,11.0,0.0,,,
3,3.0,,3.4,3.228571429,2.914285714,28,57,85,0,27,0,54,0.0,81.0,,,,,,,,,,,,,0.0,0.0,19.0,0.0,,,
3,3.0,,3.3,3.105,2.875,0,36,36,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,11.0,0.0,,,
5,5.0,,5.0,4.94,5.0,33,60,93,13,26,20,32,33.0,58.0,2.0,1.6,1.757575758,43.0,11.0,11.589,49.36613238,23.0,3.0,6.978,20.46443511,3.0,100.0,3.0,12.0,25.0,58.29310479,,
5,5.0,6.0,5.0,4.801666667,4.725,68,135,203,1,0,13,11,14.0,11.0,0.0,0.846153846,0.785714286,,,,,1.0,1.0,0.165,,0.0,0.0,22.0,36.0,61.11111111,86.21283816,,
4,5.0,6.0,5.0,4.91,4.9,38,44,82,0,21,22,12,22.0,33.0,,0.545454545,1.5,45.0,24.0,11.711,76.1635673,,,,,,0.0,8.0,12.0,66.66666667,79.65536487,,
5,5.0,5.0,5.0,4.745,4.8,23,47,70,18,49,20,52,38.0,101.0,2.722222222,2.6,2.657894737,87.0,9.0,21.602,30.09934378,24.0,3.0,6.457,22.885809,1.0,33.33333333,6.0,12.0,50.0,80.8520525,,
5,5.0,5.0,4.7,4.506666667,4.616666667,56,101,157,22,76,31,27,53.0,103.0,3.454545455,0.870967742,1.943396226,23.0,0.0,3.031,,32.0,13.0,7.284,83.96358181,5.0,38.46153846,5.0,17.0,29.41176471,57.51283551,,
5,5.0,,4.7,4.535,4.375,38,66,104,7,46,38,64,45.0,110.0,6.571428571,1.684210526,2.444444444,79.0,16.0,18.743,46.41720397,9.0,3.0,1.485,,1.0,33.33333333,2.0,15.0,13.33333333,44.7526671,,
4,5.0,,5.0,4.88,4.85,25,60,85,14,0,33,0,47.0,0.0,0.0,0.0,0.0,,,,,25.0,11.0,5.894,86.78155274,4.0,36.36363636,6.0,14.0,42.85714286,71.13272683,,
4,5.0,,5.0,4.745,4.7,26,61,87,0,0,16,0,16.0,0.0,,0.0,0.0,,,,,,,,,,0.0,8.0,17.0,47.05882353,72.74608436,,
4,5.0,,4.7,4.805,4.675,31,66,97,11,0,21,0,32.0,0.0,0.0,0.0,0.0,,,,,32.0,15.0,7.816,88.57405426,9.0,60.0,6.0,15.0,40.0,62.93660536,,
